order_id,product_id,quantity,unit_price
O01754,P0085,33.0,254100.0
O01754,P0045,16.0,84300.0
O01755,P0084,48.0,23300.0
O01755,P0015,49.0,409800.0
O01756,P0073,41.0,57500.0
O01756,P0012,36.0,360300.0
O01757,P0088,15.0,54900.0
O01757,P0087,36.0,167900.0
O01758,P0147,22.0,190200.0
O01758,P0033,-50.0,385400.0
O01759,P0131,18.0,326100.0
O01759,P0109,9.0,483400.0
O01760,P0019,29.0,117000.0
O01760,P0135,32.0,368800.0
O01761,P0069,,203100.0
O01761,P0022,37.0,211000.0
O01761,P0136,17.0,312100.0
O01762,P0064,6.0,95600.0
O01762,P0040,36.0,15000.0
O01763,P0130,31.0,333800.0
O01763,P0036,13.0,97500.0
O01764,P0049,45.0,
O01764,P0071,7.0,394900.0
O01764,P0026,40.0,266500.0
O01765,P0009,9.0,358700.0
O01765,P0007,11.0,417900.0
O01766,P0026,21.0,211700.0
O01766,P0067,31.0,44300.0
O01767,P0088,7.0,60900.0
O01767,P0013,42.0,110800.0
O01768,P0015,28.0,433600.0
O01768,P0024,33.0,244900.0
O01769,P0094,1.0,27800.0
O01769,P0089,27.0,391500.0
O01770,P0050,7.0,345600.0
O01770,P0078,24.0,428500.0
O01771,P0136,36.0,345000.0
O01771,P0005,31.0,493600.0
O01772,P0106,35.0,483000.0
O01772,P0043,49.0,62300.0
O01773,P0030,46.0,189200.0
O01773,P0142,35.0,178800.0
O01774,P0001,20.0,453700.0
O01774,P0036,39.0,94300.0
O01775,P0014,9.0,321400.0
O01775,P0098,36.0,436100.0
O01776,P0068,34.0,
O01776,P0028,31.0,239600.0
O01777,P0082,4.0,310100.0
O01777,P0038,47.0,291000.0
O01778,P0086,13.0,125200.0
O01778,P0059,2.0,392000.0
O01779,P0020,,219000.0
O01779,P0016,10.0,225400.0
O01780,P0067,27.0,44100.0
O01780,P0007,15.0,427200.0
O01781,P0088,49.0,54100.0
O01781,P0046,13.0,467800.0
O01782,P0052,39.0,489300.0
O01782,P0132,31.0,388100.0
O01783,P0098,4.0,432700.0
O01783,P0054,17.0,368700.0
O01784,P0014,29.0,251500.0
O01784,P0003,36.0,521300.0
O01784,P0136,35.0,316600.0
O01785,P0029,41.0,438400.0
O01785,P0009,,363600.0
O01786,P0038,43.0,311900.0
O01786,P0114,8.0,214400.0
O01787,P0074,,117600.0
O01787,P0028,14.0,283700.0
O01788,P0105,1.0,96800.0
O01788,P0077,27.0,77800.0
O01789,P0130,43.0,331400.0
O01789,P0133,39.0,175800.0
O01790,P0057,5.0,22700.0
O01790,P0063,30.0,217000.0
O01791,P0030,1.0,176800.0
O01791,P0069,38.0,205900.0
O01792,P0077,22.0,96500.0
O01792,P0065,33.0,321900.0
O01793,P0137,50.0,420600.0
O01793,P0095,24.0,243600.0
O01794,P0041,48.0,497700.0
O01794,P0052,8.0,419700.0
O01795,P0063,44.0,192500.0
O01795,P0049,7.0,132800.0
O01796,P0149,25.0,73700.0
O01796,P0065,36.0,
O01797,P0049,48.0,114500.0
O01797,P0043,16.0,51700.0
O01798,P0123,10.0,251900.0
O01798,P0066,23.0,286400.0
O01799,P0003,20.0,502100.0
O01799,P0012,5.0,439600.0
O01799,P0089,18.0,354300.0
O01800,P0147,6.0,225300.0
O01800,P0069,48.0,181700.0
O01801,P0034,43.0,290100.0
O01801,P0066,17.0,360500.0
O01802,P0009,32.0,361800.0
O01802,P0132,,385500.0
O01802,P0066,28.0,323300.0
O01803,P0065,9.0,333100.0
O01803,P0116,16.0,404300.0
O01804,P0043,37.0,
O01804,P0032,,290900.0
O01805,P0122,34.0,330400.0
O01805,P0134,24.0,424200.0
O01805,P0098,35.0,471900.0
O01806,P0129,,131900.0
O01806,P0054,33.0,383000.0
O01807,P0092,45.0,317400.0
O01807,P0124,18.0,244300.0
O01808,P0111,35.0,42400.0
O01808,P0149,38.0,79600.0
O01809,P0066,24.0,364400.0
O01809,P0043,21.0,59700.0
O01810,P0029,48.0,503800.0
O01810,P0084,34.0,19600.0
O01811,P0014,15.0,250300.0
O01811,P0013,,111900.0
O01812,P0133,9.0,202200.0
O01812,P0143,7.0,221100.0
O01812,P0041,2.0,458300.0
O01813,P0015,19.0,435400.0
O01813,P0053,23.0,112200.0
O01814,P0005,23.0,408700.0
O01814,P0089,33.0,303100.0
O01815,P0113,1.0,332200.0
O01815,P0097,17.0,91700.0
O01816,P0125,22.0,146600.0
O01816,P0103,17.0,289900.0
O01817,P0065,34.0,305100.0
O01817,P0043,27.0,61000.0
O01818,P0056,35.0,338100.0
O01818,P0048,50.0,400100.0
O01819,P0047,31.0,248800.0
O01819,P0143,16.0,215500.0
O01820,P0087,6.0,181700.0
O01820,P0077,,96100.0
O01821,P0001,14.0,357500.0
O01821,P0135,-32.0,402300.0
O01822,P0067,20.0,52000.0
O01822,P0037,44.0,234800.0
O01823,P0094,9.0,31300.0
O01823,P0064,4.0,117100.0
O01824,P0074,38.0,116500.0
O01824,P0124,42.0,245900.0
O01825,P0045,39.0,74100.0
O01825,P0114,30.0,261100.0
O01826,P0008,,
O01826,P0035,32.0,345900.0
O01827,P0011,30.0,54800.0
O01827,P0106,15.0,480400.0
O01828,P0040,-37.0,15700.0
O01828,P0038,32.0,324500.0
O01829,P0080,2.0,385900.0
O01829,P0144,25.0,30700.0
O01829,P0048,37.0,467300.0
O01830,P0097,48.0,
O01830,P0059,36.0,387800.0
O01831,P0033,22.0,432900.0
O01831,P0039,7.0,304700.0
O01832,P0041,3.0,433500.0
O01832,P0134,49.0,364000.0
O01833,P0051,31.0,439900.0
O01833,P0142,5.0,209800.0
O01834,P0045,,74200.0
O01834,P0021,4.0,
O01835,P0142,6.0,203500.0
O01835,P0104,32.0,187600.0
O01836,P0089,-36.0,382300.0
O01836,P0033,39.0,385700.0
O01837,P0033,5.0,460400.0
O01837,P0090,9.0,385800.0
O01838,P0079,45.0,458400.0
O01838,P0141,12.0,44800.0
O01839,P0150,2.0,17500.0
O01839,P0005,36.0,450000.0
O01840,P0021,28.0,32800.0
O01840,P0009,46.0,404400.0
O01841,P0079,14.0,383500.0
O01841,P0032,45.0,292900.0
O01842,P0095,50.0,283000.0
O01842,P0056,36.0,366500.0
O01843,P0028,14.0,
O01843,P0021,46.0,35500.0
O01844,P0009,34.0,336700.0
O01844,P0012,28.0,412700.0
O01845,P0054,,306200.0
O01845,P0081,25.0,431200.0
O01846,P0090,34.0,376000.0
O01846,P0125,48.0,142700.0
O01846,P0080,42.0,400200.0
O01847,P0065,2.0,295300.0
O01847,P0001,-33.0,454600.0
O01847,P0082,11.0,305600.0
O01848,P0026,10.0,249900.0
O01848,P0018,42.0,188500.0
O01849,P0080,25.0,446000.0
O01849,P0083,19.0,39400.0
O01849,P0027,30.0,408000.0
O01850,P0027,12.0,463500.0
O01850,P0114,41.0,211300.0
O01851,P0122,12.0,353800.0
O01851,P0029,18.0,387900.0
O01852,P0033,41.0,412300.0
O01852,P0097,26.0,113200.0
O01853,P0021,-25.0,30000.0
O01853,P0113,48.0,406400.0
O01854,P0052,31.0,477900.0
O01854,P0067,21.0,46000.0
O01855,P0073,32.0,
O01855,P0090,30.0,341200.0
O01856,P0057,18.0,24400.0
O01856,P0017,17.0,281700.0
O01857,P0094,8.0,27900.0
O01857,P0097,45.0,103300.0
O01858,P0055,32.0,426800.0
O01858,P0027,33.0,403900.0
O01859,P0046,5.0,391600.0
O01859,P0076,,37500.0
O01860,P0068,8.0,26100.0
O01860,P0076,26.0,
O01861,P0010,3.0,229900.0
O01861,P0102,3.0,223600.0
O01862,P0081,16.0,357700.0
O01862,P0039,13.0,288300.0
O01862,P0030,,167500.0
O01863,P0024,14.0,263500.0
O01863,P0041,22.0,
O01864,P0011,23.0,55400.0
O01864,P0004,13.0,337400.0
O01864,P0045,8.0,63400.0
O01865,P0125,12.0,177400.0
O01865,P0142,29.0,175900.0
O01866,P0054,38.0,333600.0
O01866,P0134,39.0,410900.0
O01866,P0016,36.0,274400.0
O01867,P0108,28.0,296800.0
O01867,P0098,39.0,466700.0
O01868,P0013,36.0,111400.0
O01868,P0110,9.0,321000.0
O01869,P0149,36.0,74600.0
O01869,P0137,29.0,427500.0
O01870,P0125,31.0,163200.0
O01870,P0088,,55100.0
O01871,P0091,16.0,153600.0
O01871,P0135,26.0,384300.0
O01872,P0076,23.0,45500.0
O01872,P0054,43.0,325100.0
O01872,P0070,6.0,291300.0
O01873,P0108,-26.0,374800.0
O01873,P0117,46.0,461600.0
O01874,P0088,15.0,62500.0
O01874,P0110,17.0,299100.0
O01875,P0094,30.0,34500.0
O01875,P0120,25.0,
O01876,P0075,37.0,500500.0
O01876,P0112,24.0,326300.0
O01876,P0116,7.0,399400.0
O01877,P0005,22.0,498700.0
O01877,P0099,6.0,150200.0
O01878,P0036,35.0,84700.0
O01878,P0136,13.0,274700.0
O01879,P0039,25.0,288800.0
O01879,P0010,40.0,184600.0
O01879,P0021,44.0,28600.0
O01880,P0041,21.0,524100.0
O01880,P0121,1.0,13600.0
O01880,P0096,20.0,184800.0
O01881,P0131,14.0,366000.0
O01881,P0149,44.0,94700.0
O01881,P0139,44.0,413300.0
O01882,P0015,29.0,339800.0
O01882,P0075,25.0,
O01883,P0096,38.0,149800.0
O01883,P0020,20.0,249600.0
O01884,P0116,29.0,485400.0
O01884,P0039,47.0,286200.0
O01884,P0135,42.0,373500.0
O01885,P0143,40.0,213400.0
O01885,P0053,4.0,106200.0
O01886,P0126,6.0,203400.0
O01886,P0098,25.0,499500.0
O01887,P0150,24.0,18000.0
O01887,P0147,27.0,239900.0
O01888,P0006,29.0,321400.0
O01888,P0046,21.0,444900.0
O01889,P0050,27.0,371200.0
O01889,P0055,37.0,482400.0
O01890,P0104,20.0,175000.0
O01890,P0089,20.0,329300.0
O01891,P0019,46.0,129600.0
O01891,P0046,3.0,386800.0
O01892,P0098,32.0,491800.0
O01892,P0109,40.0,423700.0
O01893,P0114,24.0,213600.0
O01893,P0061,49.0,422000.0
O01893,P0038,40.0,334000.0
O01894,P0026,15.0,232100.0
O01894,P0103,35.0,289300.0
O01895,P0113,38.0,366200.0
O01895,P0043,50.0,
O01896,P0029,9.0,441100.0
O01896,P0071,,364300.0
O01897,P0008,25.0,239900.0
O01897,P0121,9.0,13700.0
O01897,P0037,35.0,
O01898,P0067,3.0,58100.0
O01898,P0126,12.0,185300.0
O01899,P0139,10.0,350000.0
O01899,P0017,22.0,291300.0
O01900,P0072,17.0,172000.0
O01900,P0127,1.0,119600.0
O01901,P0071,26.0,359300.0
O01901,P0133,,207600.0
O01902,P0102,20.0,223900.0
O01902,P0060,21.0,213300.0
O01903,P0086,14.0,128000.0
O01903,P0052,11.0,498800.0
O01903,P0141,37.0,54600.0
O01904,P0112,50.0,387400.0
O01904,P0125,21.0,171700.0
O01905,P0013,48.0,86100.0
O01905,P0145,12.0,135000.0
O01905,P0039,49.0,278400.0
O01906,P0029,26.0,488400.0
O01906,P0048,36.0,480200.0
O01907,P0096,38.0,178600.0
O01907,P0057,34.0,25500.0
O01908,P0049,2.0,141800.0
O01908,P0147,10.0,227500.0
O01909,P0028,45.0,290700.0
O01909,P0001,7.0,428600.0
O01910,P0126,47.0,193700.0
O01910,P0035,41.0,343500.0
O01911,P0081,44.0,389500.0
O01911,P0120,6.0,180700.0
O01912,P0009,3.0,401300.0
O01912,P0024,18.0,299100.0
O01913,P0107,38.0,496100.0
O01913,P0048,3.0,424300.0
O01914,P0118,29.0,380300.0
O01914,P0043,37.0,66600.0
O01914,P0103,40.0,342700.0
O01915,P0008,13.0,235300.0
O01915,P0088,3.0,53900.0
O01916,P0032,,345600.0
O01916,P0109,,421400.0
O01917,P0144,46.0,28800.0
O01917,P0058,48.0,395700.0
O01918,P0017,25.0,351900.0
O01918,P0043,11.0,53900.0
O01919,P0037,38.0,215300.0
O01919,P0145,,113400.0
O01920,P0050,14.0,376300.0
O01920,P0023,13.0,146100.0
O01920,P0018,8.0,161300.0
O01921,P0068,28.0,28300.0
O01921,P0116,49.0,473100.0
O01921,P0115,45.0,167300.0
O01922,P0137,6.0,458500.0
O01922,P0078,43.0,500900.0
O01923,P0108,47.0,390400.0
O01923,P0004,-43.0,380500.0
O01924,P0139,32.0,397300.0
O01924,P0064,,96800.0
O01925,P0040,18.0,
O01925,P0149,15.0,
O01926,P0007,44.0,351200.0
O01926,P0015,3.0,375600.0
O01927,P0139,40.0,444300.0
O01927,P0057,10.0,22000.0
O01927,P0045,31.0,78400.0
O01928,P0135,40.0,383600.0
O01928,P0136,44.0,332600.0
O01929,P0130,28.0,368500.0
O01929,P0140,,129500.0
O01930,P0034,-17.0,287500.0
O01930,P0121,,12300.0
O01931,P0041,9.0,464200.0
O01931,P0072,2.0,187600.0
O01932,P0058,41.0,389400.0
O01932,P0112,5.0,326000.0
O01933,P0054,32.0,292100.0
O01933,P0145,34.0,125700.0
O01934,P0136,-19.0,322900.0
O01934,P0077,22.0,74400.0
O01935,P0010,50.0,197100.0
O01935,P0015,47.0,374200.0
O01936,P0068,18.0,
O01936,P0033,,382200.0
O01937,P0122,7.0,342700.0
O01937,P0087,47.0,165700.0
O01938,P0137,1.0,422400.0
O01938,P0090,7.0,410600.0
O01939,P0008,13.0,241200.0
O01939,P0047,44.0,199200.0
O01940,P0125,12.0,173000.0
O01940,P0124,39.0,201900.0
O01940,P0116,-48.0,484600.0
O01941,P0094,29.0,
O01941,P0116,22.0,393900.0
O01941,P0148,5.0,319100.0
O01942,P0064,1.0,123900.0
O01942,P0122,46.0,365900.0
O01943,P0115,33.0,154800.0
O01943,P0003,50.0,431500.0
O01944,P0020,12.0,210100.0
O01944,P0125,,157300.0
O01945,P0072,9.0,188600.0
O01945,P0134,43.0,376300.0
O01946,P0092,32.0,351100.0
O01946,P0117,16.0,397100.0
O01947,P0111,32.0,
O01947,P0123,22.0,224200.0
O01947,P0009,,369400.0
O01948,P0146,29.0,373300.0
O01948,P0091,4.0,142700.0
O01949,P0060,22.0,237400.0
O01949,P0045,22.0,81200.0
O01950,P0076,7.0,48000.0
O01950,P0147,2.0,229300.0
O01951,P0150,33.0,18500.0
O01951,P0142,41.0,190100.0
O01952,P0110,13.0,298100.0
O01952,P0114,15.0,256000.0
O01953,P0099,7.0,173100.0
O01953,P0110,-1.0,309500.0
O01954,P0031,-45.0,61800.0
O01954,P0089,7.0,371400.0
O01955,P0095,34.0,264100.0
O01955,P0123,24.0,210300.0
O01955,P0035,11.0,314100.0
O01956,P0016,24.0,263400.0
O01956,P0131,41.0,320700.0
O01956,P0003,37.0,536100.0
O01957,P0130,47.0,335000.0
O01957,P0027,43.0,469200.0
O01958,P0017,27.0,312200.0
O01958,P0040,30.0,15100.0
O01959,P0079,5.0,434300.0
O01959,P0127,-1.0,133700.0
O01960,P0061,,497800.0
O01960,P0063,9.0,219500.0
O01960,P0144,50.0,35800.0
O01961,P0148,36.0,289800.0
O01961,P0062,14.0,109400.0
O01962,P0106,38.0,446300.0
O01962,P0113,27.0,312400.0
O01963,P0146,9.0,367900.0
O01963,P0034,4.0,292800.0
O01964,P0012,50.0,373800.0
O01964,P0056,32.0,348700.0
O01965,P0084,22.0,20200.0
O01965,P0088,33.0,53900.0
O01965,P0058,50.0,393700.0
O01966,P0130,46.0,372900.0
O01966,P0044,32.0,86400.0
O01967,P0028,9.0,219600.0
O01967,P0054,19.0,289300.0
O01968,P0099,27.0,166600.0
O01968,P0127,,132700.0
O01968,P0030,47.0,189300.0
O01969,P0083,24.0,38000.0
O01969,P0109,9.0,485700.0
O01969,P0114,3.0,256500.0
O01970,P0022,1.0,196400.0
O01970,P0095,7.0,
O01970,P0125,12.0,169100.0
O01971,P0068,4.0,
O01971,P0125,1.0,177600.0
O01972,P0043,14.0,56900.0
O01972,P0103,46.0,274800.0
O01973,P0113,47.0,349900.0
O01973,P0101,47.0,84700.0
O01973,P0080,-11.0,370000.0
O01974,P0059,34.0,385900.0
O01974,P0009,-49.0,320700.0
O01975,P0119,36.0,99500.0
O01975,P0109,21.0,410000.0
O01976,P0035,42.0,325200.0
O01976,P0087,36.0,205200.0
O01977,P0024,47.0,304000.0
O01977,P0014,12.0,258000.0
O01978,P0110,42.0,288200.0
O01978,P0086,41.0,127500.0
O01979,P0079,38.0,426300.0
O01979,P0035,45.0,298500.0
O01980,P0147,29.0,216300.0
O01980,P0026,28.0,216900.0
O01981,P0145,24.0,121800.0
O01981,P0068,5.0,
O01982,P0102,48.0,199500.0
O01982,P0068,40.0,25800.0
O01982,P0039,28.0,322200.0
O01983,P0118,-21.0,350100.0
O01983,P0137,38.0,442700.0
O01984,P0118,8.0,
O01984,P0066,11.0,316700.0
O01985,P0084,35.0,20200.0
O01985,P0048,46.0,436300.0
O01986,P0021,3.0,34500.0
O01986,P0088,,50500.0
O01986,P0055,24.0,403600.0
O01987,P0111,2.0,44700.0
O01987,P0124,39.0,237500.0
O01987,P0114,23.0,216700.0
O01988,P0064,15.0,100700.0
O01988,P0057,41.0,23200.0
O01988,P0074,5.0,108600.0
O01989,P0138,21.0,71600.0
O01989,P0128,23.0,108000.0
O01990,P0119,27.0,93200.0
O01990,P0046,29.0,409400.0
O01991,P0126,7.0,175500.0
O01991,P0112,4.0,400700.0
O01992,P0142,24.0,192300.0
O01992,P0012,44.0,443600.0
O01993,P0004,26.0,379100.0
O01993,P0059,45.0,436400.0
O01994,P0097,8.0,97600.0
O01994,P0096,26.0,146600.0
O01995,P0113,47.0,
O01995,P0030,17.0,168000.0
O01996,P0011,40.0,56300.0
O01996,P0019,20.0,110900.0
O01997,P0035,2.0,301300.0
O01997,P0015,2.0,334900.0
O01997,P0113,48.0,345500.0
O01998,P0117,40.0,402300.0
O01998,P0010,22.0,187100.0
O01999,P0066,27.0,281600.0
O01999,P0062,40.0,123700.0
O01999,P0052,21.0,507500.0
O02000,P0011,49.0,47100.0
O02000,P0070,33.0,260000.0
O02001,P0015,27.0,409300.0
O02001,P0037,34.0,240600.0
O02001,P0134,20.0,436900.0
O02002,P0147,50.0,199400.0
O02002,P0078,28.0,440700.0
O02003,P0069,34.0,205500.0
O02003,P0059,11.0,378000.0
O02004,P0065,32.0,380200.0
O02004,P0045,-3.0,62800.0
O02005,P0070,45.0,329300.0
O02005,P0037,-47.0,253300.0
O02006,P0060,49.0,282600.0
O02006,P0041,33.0,
O02007,P0031,28.0,72900.0
O02007,P0076,27.0,49500.0
O02007,P0028,46.0,293300.0
O02008,P0007,,407100.0
O02008,P0018,36.0,184500.0
O02009,P0034,-10.0,327700.0
O02009,P0044,41.0,87200.0
O02010,P0043,15.0,55600.0
O02010,P0146,43.0,407900.0
O02011,P0071,39.0,385400.0
O02011,P0131,48.0,357000.0
O02012,P0038,45.0,288200.0
O02012,P0107,47.0,455600.0
O02013,P0056,25.0,299200.0
O02013,P0043,13.0,
O02013,P0109,45.0,372800.0
O02014,P0080,45.0,408000.0
O02014,P0143,39.0,246900.0
O02014,P0043,6.0,64800.0
O02015,P0011,48.0,60900.0
O02015,P0043,6.0,56400.0
O02016,P0050,20.0,
O02016,P0036,38.0,87400.0
O02017,P0035,39.0,284900.0
O02017,P0022,38.0,174200.0
O02018,P0119,10.0,76800.0
O02018,P0135,4.0,399600.0
O02019,P0099,40.0,156000.0
O02019,P0057,30.0,24000.0
O02019,P0016,9.0,278800.0
O02020,P0017,33.0,271100.0
O02020,P0058,-15.0,464600.0
O02020,P0064,,
O02021,P0055,43.0,477600.0
O02021,P0022,20.0,217800.0
O02022,P0089,11.0,312400.0
O02022,P0005,39.0,507800.0
O02022,P0064,20.0,107900.0
O02023,P0144,29.0,35300.0
O02023,P0011,26.0,50900.0
O02024,P0081,28.0,391500.0
O02024,P0021,31.0,27600.0
O02024,P0092,,425500.0
O02025,P0096,35.0,183000.0
O02025,P0009,21.0,330200.0
O02026,P0033,17.0,425500.0
O02026,P0138,36.0,58200.0
O02027,P0094,13.0,34600.0
O02027,P0059,49.0,413600.0
O02028,P0033,30.0,466700.0
O02028,P0060,21.0,260700.0
O02028,P0048,33.0,402200.0
O02029,P0056,27.0,337800.0
O02029,P0102,,184200.0
O02030,P0079,13.0,
O02030,P0075,41.0,481800.0
O02031,P0069,,181900.0
O02031,P0147,19.0,229100.0
O02032,P0037,16.0,194800.0
O02032,P0039,17.0,277400.0
O02033,P0058,46.0,492900.0
O02033,P0051,39.0,409500.0
O02034,P0072,9.0,171700.0
O02034,P0008,32.0,
O02035,P0131,42.0,292500.0
O02035,P0126,34.0,
O02036,P0148,29.0,294700.0
O02036,P0091,38.0,166200.0
O02037,P0028,21.0,288700.0
O02037,P0013,38.0,87500.0
O02038,P0036,46.0,
O02038,P0070,45.0,268200.0
O02039,P0095,48.0,250100.0
O02039,P0122,20.0,389900.0
O02039,P0127,17.0,141700.0
O02040,P0147,19.0,225300.0
O02040,P0006,,298200.0
O02041,P0134,30.0,477400.0
O02041,P0019,24.0,134100.0
O02042,P0086,7.0,128000.0
O02042,P0083,27.0,37600.0
O02042,P0122,26.0,338100.0
O02043,P0130,49.0,
O02043,P0083,8.0,35200.0
O02043,P0044,32.0,85400.0
O02044,P0134,17.0,395200.0
O02044,P0093,2.0,150900.0
O02045,P0120,17.0,156400.0
O02045,P0052,8.0,437700.0
O02046,P0075,21.0,380600.0
O02046,P0129,42.0,118200.0
O02047,P0125,39.0,174400.0
O02047,P0001,44.0,410400.0
O02048,P0032,31.0,341900.0
O02048,P0075,,469100.0
O02048,P0081,,454800.0
O02049,P0010,29.0,209100.0
O02049,P0125,1.0,192300.0
O02050,P0005,29.0,505800.0
O02050,P0001,24.0,
O02051,P0014,32.0,275700.0
O02051,P0061,,452100.0
O02052,P0028,30.0,294200.0
O02052,P0081,-8.0,449900.0
O02052,P0068,27.0,28400.0
O02053,P0104,42.0,210000.0
O02053,P0115,31.0,130100.0
O02054,P0006,33.0,315000.0
O02054,P0002,,359600.0
O02055,P0047,4.0,248800.0
O02055,P0150,18.0,13900.0
O02055,P0112,32.0,328200.0
O02056,P0078,7.0,410900.0
O02056,P0148,15.0,261700.0
O02057,P0135,,371300.0
O02057,P0017,42.0,351900.0
O02058,P0097,41.0,92600.0
O02058,P0010,50.0,229200.0
O02059,P0120,31.0,162800.0
O02059,P0137,22.0,419800.0
O02060,P0037,47.0,237700.0
O02060,P0146,17.0,389800.0
O02061,P0044,29.0,
O02061,P0121,15.0,13700.0
O02061,P0004,8.0,390800.0
O02062,P0127,37.0,146300.0
O02062,P0130,27.0,368000.0
O02062,P0007,12.0,409100.0
O02063,P0004,29.0,323000.0
O02063,P0082,6.0,270100.0
O02064,P0096,48.0,182900.0
O02064,P0147,6.0,214000.0
O02065,P0130,27.0,358100.0
O02065,P0128,8.0,113800.0
O02066,P0100,38.0,69400.0
O02066,P0054,,319300.0
O02067,P0133,17.0,209700.0
O02067,P0122,44.0,343700.0
O02068,P0066,34.0,312700.0
O02068,P0032,35.0,304100.0
O02069,P0101,43.0,71500.0
O02069,P0098,,501900.0
O02070,P0085,20.0,264800.0
O02070,P0043,50.0,60300.0
O02071,P0140,41.0,132700.0
O02071,P0123,14.0,259200.0
O02072,P0025,,12400.0
O02072,P0137,46.0,481100.0
O02073,P0067,24.0,48000.0
O02073,P0107,46.0,513200.0
O02074,P0077,38.0,81100.0
O02074,P0040,21.0,18900.0
O02074,P0107,-21.0,395100.0
O02075,P0093,12.0,182100.0
O02075,P0065,9.0,304800.0
O02075,P0039,49.0,334700.0
O02076,P0133,18.0,221900.0
O02076,P0061,27.0,486300.0
O02077,P0097,13.0,85600.0
O02077,P0022,35.0,193500.0
O02078,P0055,41.0,412700.0
O02078,P0027,32.0,465900.0
O02079,P0008,,262800.0
O02079,P0130,18.0,288600.0
O02080,P0143,48.0,235200.0
O02080,P0118,40.0,421800.0
O02081,P0134,24.0,454100.0
O02081,P0095,26.0,224900.0
O02082,P0003,43.0,416500.0
O02082,P0141,13.0,53700.0
O02083,P0042,22.0,209000.0
O02083,P0035,23.0,
O02083,P0084,38.0,23700.0
O02084,P0067,38.0,44300.0
O02084,P0080,30.0,475700.0
O02085,P0088,38.0,54700.0
O02085,P0027,41.0,419800.0
O02086,P0011,2.0,49300.0
O02086,P0099,30.0,200900.0
O02087,P0131,19.0,297500.0
O02087,P0127,22.0,150900.0
O02088,P0006,17.0,351200.0
O02088,P0010,10.0,234200.0
O02089,P0023,9.0,177800.0
O02089,P0143,,235800.0
O02090,P0145,5.0,107000.0
O02090,P0019,38.0,126200.0
O02091,P0144,1.0,33900.0
O02091,P0070,23.0,262400.0
O02092,P0049,5.0,114200.0
O02092,P0150,3.0,16800.0
O02093,P0075,3.0,400100.0
O02093,P0050,21.0,343900.0
O02094,P0043,12.0,63600.0
O02094,P0144,35.0,31700.0
O02095,P0078,48.0,485500.0
O02095,P0039,47.0,345500.0
O02096,P0047,30.0,230100.0
O02096,P0003,35.0,490100.0
O02097,P0086,20.0,
O02097,P0006,49.0,322700.0
O02098,P0069,21.0,157500.0
O02098,P0097,16.0,94200.0
O02098,P0115,-7.0,155700.0
O02099,P0099,28.0,163500.0
O02099,P0055,26.0,512300.0
O02100,P0075,23.0,374300.0
O02100,P0090,38.0,386100.0
O02101,P0048,,429900.0
O02101,P0111,10.0,47600.0
O02101,P0028,18.0,227400.0
O02102,P0106,44.0,515400.0
O02102,P0084,33.0,24900.0
O02102,P0107,17.0,403700.0
O02103,P0049,-50.0,
O02103,P0070,50.0,295000.0
O02104,P0054,24.0,325000.0
O02104,P0017,22.0,266800.0
O02105,P0026,43.0,241900.0
O02105,P0089,16.0,318100.0
O02106,P0034,31.0,273300.0
O02106,P0069,3.0,197500.0
O02107,P0054,38.0,348300.0
O02107,P0060,42.0,225700.0
O02108,P0005,8.0,469900.0
O02108,P0123,47.0,245600.0
O02109,P0047,24.0,218500.0
O02109,P0075,39.0,455700.0
O02109,P0148,4.0,327000.0
O02110,P0012,38.0,353500.0
O02110,P0146,45.0,366100.0
O02110,P0006,17.0,355700.0
O02111,P0126,11.0,166500.0
O02111,P0091,6.0,163100.0
O02112,P0064,47.0,110200.0
O02112,P0127,,115600.0
O02113,P0054,19.0,305200.0
O02113,P0149,40.0,86900.0
O02113,P0024,3.0,316600.0
O02114,P0091,45.0,183100.0
O02114,P0025,18.0,11600.0
O02115,P0021,37.0,35000.0
O02115,P0101,13.0,79800.0
O02115,P0123,4.0,248500.0
O02116,P0093,20.0,166300.0
O02116,P0076,16.0,42600.0
O02117,P0142,36.0,187800.0
O02117,P0081,-45.0,424200.0
O02117,P0045,47.0,80700.0
O02118,P0079,1.0,
O02118,P0060,46.0,244200.0
O02119,P0026,33.0,217400.0
O02119,P0047,4.0,198900.0
O02120,P0003,9.0,450400.0
O02120,P0022,36.0,204500.0
O02120,P0121,28.0,14800.0
O02121,P0100,15.0,74900.0
O02121,P0031,2.0,66100.0
O02122,P0025,16.0,12100.0
O02122,P0145,12.0,
O02122,P0129,25.0,105700.0
O02123,P0007,37.0,366800.0
O02123,P0015,5.0,360000.0
O02124,P0043,16.0,59500.0
O02124,P0023,41.0,157400.0
O02125,P0048,34.0,368100.0
O02125,P0007,47.0,390800.0
O02126,P0042,47.0,190800.0
O02126,P0061,33.0,447900.0
O02127,P0012,2.0,406100.0
O02127,P0084,3.0,24900.0
O02128,P0128,47.0,97100.0
O02128,P0098,30.0,445000.0
O02129,P0073,,57700.0
O02129,P0039,31.0,281700.0
O02130,P0046,29.0,453500.0
O02130,P0058,45.0,447700.0
O02130,P0091,49.0,177800.0
O02131,P0026,49.0,244600.0
O02131,P0127,32.0,132500.0
O02132,P0014,13.0,269200.0
O02132,P0048,48.0,381900.0
O02133,P0127,14.0,137200.0
O02133,P0054,36.0,
O02134,P0093,44.0,166600.0
O02134,P0077,24.0,74200.0
O02135,P0015,12.0,423000.0
